item_id,item_type,user_id,liked_date,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17
item1451,type1,user689,2021-09-14 10:36:26.774000,label4,label8,label21,label16,label88,label72,label84,label175,label12,label6,,,,,,,
item1470,type0,user689,2021-09-15 05:37:43.924000,label18,label6,,,,,,,,,,,,,,,
item1496,type1,user689,2021-09-16 11:19:26.378000,label18,label6,,,,,,,,,,,,,,,
item1534,type1,user689,2021-09-17 07:35:49.981000,label27,label12,label19,label33,label6,label51,label5,label4,label9,label148,,,,,,,
item1535,type1,user689,2021-09-17 07:40:08.196000,label5,label19,label27,label12,label4,label51,label9,label33,label6,,,,,,,,
item450,type1,user689,2021-08-16 07:11:30.906000,label70,label39,label8,label21,label72,label4,label6,label149,,,,,,,,,
item717,type1,user689,2021-08-17 21:46:53.207000,label39,label43,label6,label18,,,,,,,,,,,,,
item61,type0,user689,2021-08-21 10:48:22.698000,label9,label6,label137,label27,label12,label5,label4,,,,,,,,,,
item846,type1,user689,2021-08-25 00:29:28.470000,label7,label38,label4,label47,label6,,,,,,,,,,,,
item1112,type1,user689,2021-09-01 00:30:01.534000,label35,label144,label33,label51,,,,,,,,,,,,,
item2863,type1,user689,2021-09-01 00:43:49.598000,label135,label12,label27,label5,label4,label9,,,,,,,,,,,
item2864,type1,user689,2021-09-01 00:47:06.652000,label27,label4,label12,label49,label99,label5,label9,label6,,,,,,,,,
item2879,type1,user689,2021-09-02 00:00:47.919000,label92,label88,label78,label21,label4,label6,label35,,,,,,,,,,
item1227,type1,user689,2021-09-04 00:59:22.812000,label6,label4,,,,,,,,,,,,,,,
item2922,type1,user689,2021-09-04 01:02:54.149000,label76,label9,label4,label6,label193,label129,,,,,,,,,,,
item3058,type1,user689,2021-09-13 04:54:12.990000,label6,label4,label38,label7,label47,,,,,,,,,,,,
item1555,type1,user689,2021-09-17 07:36:12.170000,label5,label19,label9,label42,label168,label6,label4,,,,,,,,,,
item3125,type1,user689,2021-09-17 07:42:02.941000,label12,label27,label4,label5,label9,label6,,,,,,,,,,,
item1601,type1,user689,2021-09-18 23:22:52.054000,label4,label70,label58,label33,label6,label9,,,,,,,,,,,
item877,type1,user689,2021-08-25 10:29:47.092000,label51,label35,label33,,,,,,,,,,,,,,
item1060,type0,user689,2021-08-27 17:20:23.398000,label9,label27,label5,label4,label137,label41,label3,label12,,,,,,,,,
item3895,type3,user689,2021-08-28 04:47:40.429000,label4,label6,,,,,,,,,,,,,,,
item1034,type1,user689,2021-08-28 04:52:02.251000,label6,label47,label7,label38,label65,label141,,,,,,,,,,,
item2873,type1,user689,2021-09-01 00:38:09.761000,label12,label5,label27,label9,label49,label99,label4,label6,,,,,,,,,
item3946,type1,user689,2021-09-01 00:41:04.729000,label144,label19,label51,label33,,,,,,,,,,,,,
item3958,type1,user689,2021-09-01 23:59:03.492000,label5,label9,label12,label4,label27,label6,,,,,,,,,,,
item3991,type1,user689,2021-09-04 01:04:26.076000,label4,label9,label27,label12,label18,label6,label5,,,,,,,,,,
item2960,type1,user689,2021-09-04 16:36:03.366000,label27,label9,label4,label5,label6,label12,,,,,,,,,,,
item4061,type1,user689,2021-09-11 01:05:06.362000,label52,label4,label75,label6,,,,,,,,,,,,,
item1434,type3,user689,2021-09-13 04:46:09.463000,label9,label5,label7,label47,label12,label6,label27,label4,label38,,,,,,,,
item3048,type1,user689,2021-09-13 04:51:58.068000,label150,label6,label76,,,,,,,,,,,,,,
item4080,type3,user689,2021-09-13 04:55:33.854000,label5,label12,label6,label38,label47,label27,label7,label9,label4,,,,,,,,
item1461,type1,user689,2021-09-15 05:32:43.898000,label5,label4,label9,label12,label27,label6,,,,,,,,,,,
item1505,type1,user689,2021-09-16 11:14:01.636000,label79,label125,label26,label221,label6,,,,,,,,,,,,
item1501,type1,user689,2021-09-16 11:18:24.345000,label4,label6,label5,label27,label9,label12,,,,,,,,,,,
item4138,type1,user689,2021-09-17 07:38:32.939000,label69,label4,label9,label5,label51,label6,label33,label27,label12,,,,,,,,
item4139,type1,user689,2021-09-17 07:42:59.089000,label4,label5,label6,label35,label168,label42,label9,,,,,,,,,,
item3146,type1,user689,2021-09-18 00:10:18.270000,label7,label47,label39,label103,label6,label10,label4,label9,label38,,,,,,,,
item340,type0,user689,2021-08-17 10:40:34.876000,label35,label50,label4,label6,label17,label37,label12,,,,,,,,,,
item588,type0,user689,2021-08-19 20:30:26.522000,label5,label9,label28,label12,label39,label53,label27,label33,label6,label43,label4,,,,,,
item363,type0,user689,2021-08-26 05:10:13.488000,label9,label16,label57,label6,label5,label4,,,,,,,,,,,
item1211,type1,user689,2021-09-04 00:52:16.066000,label4,label75,label6,label52,,,,,,,,,,,,,
item1220,type3,user689,2021-09-04 00:54:15.154000,label38,label69,label47,label7,label120,label6,,,,,,,,,,,
item1187,type1,user689,2021-09-04 00:58:40.197000,label6,label51,label11,label33,label69,,,,,,,,,,,,
item4004,type1,user689,2021-09-04 22:30:23.821000,label9,label12,label93,label27,label48,label6,label5,label4,,,,,,,,,
item3181,type1,user689,2021-09-16 11:21:32.440000,label6,,,,,,,,,,,,,,,,
item70,type1,user69,2021-08-07 23:16:02.302000,label7,label47,label6,label4,label38,,,,,,,,,,,,
item1275,type1,user69,2021-09-12 12:46:11.284000,label38,label7,label6,label69,label47,,,,,,,,,,,,
item285,type3,user69,2021-08-13 00:25:19.497000,label27,label5,label4,label9,label6,label11,label12,label3,label19,,,,,,,,
item4081,type1,user69,2021-09-12 12:38:43.565000,label72,label104,label8,label21,label4,label85,label6,label20,,,,,,,,,
item1386,type1,user69,2021-09-15 13:59:43.044000,label6,label4,label75,label52,label38,label7,label47,,,,,,,,,,
item2237,type1,user69,2021-08-07 23:45:35.012000,label5,label6,label4,label19,,,,,,,,,,,,,
item440,type3,user69,2021-08-14 13:08:35.196000,label9,label12,label16,label27,label57,label6,label5,label4,label77,,,,,,,,
item544,type0,user693,2021-08-18 10:53:58.492000,label53,label39,label10,label43,label4,label9,label6,label103,,,,,,,,,
item595,type0,user693,2021-08-19 15:14:47.666000,label12,label44,label27,label5,label6,label4,label18,label9,,,,,,,,,
item62,type2,user693,2021-08-18 21:27:53.355000,label44,label9,label4,label5,label6,label18,label27,label12,,,,,,,,,
item2654,type0,user693,2021-08-22 00:32:41.228000,label29,label12,,,,,,,,,,,,,,,
item1104,type0,user693,2021-08-27 12:14:49.379000,label3,label4,label9,label35,label27,label12,label5,label41,,,,,,,,,
item3201,type0,user693,2021-08-16 21:15:52.291000,label9,label4,label27,label5,label12,label6,,,,,,,,,,,
item3719,type0,user693,2021-08-18 18:46:35.159000,label12,label9,label4,label5,label41,label18,label6,label27,,,,,,,,,
item692,type0,user693,2021-08-20 16:55:47.988000,label23,label167,label30,label251,label246,label211,label284,label264,label56,label18,label125,label22,label20,label102,,,
item3619,type0,user693,2021-08-20 20:10:31.235000,label5,label4,label9,label12,label27,label6,,,,,,,,,,,
item331,type0,user693,2021-08-24 19:57:18.287000,label4,label6,,,,,,,,,,,,,,,
item2667,type0,user693,2021-08-29 19:57:04.302000,label4,label9,label3,label5,,,,,,,,,,,,,
item3490,type0,user693,2021-08-19 16:39:54.542000,label92,label119,label97,label56,label88,label18,label44,label78,label52,,,,,,,,
item630,type0,user693,2021-08-24 21:36:39.667000,label35,label47,label38,label11,label6,label7,,,,,,,,,,,
item67,type1,user70,2021-08-07 23:55:15.000000,label35,label5,label27,label4,label9,label3,label12,,,,,,,,,,
item158,type2,user70,2021-08-17 11:02:00.944000,label47,label6,label18,label7,label38,,,,,,,,,,,,
item3796,type1,user70,2021-08-22 16:03:36.202000,label5,label9,label4,label27,label132,label3,label12,,,,,,,,,,
item4744,type1,user70,2021-08-31 16:51:14.097000,label9,label4,label5,label35,label3,,,,,,,,,,,,
item1484,type1,user70,2021-09-12 12:29:47.448000,label6,label104,label85,label20,label72,label21,label8,label4,,,,,,,,,
item550,type2,user702,2021-08-18 13:36:37.959000,label18,label6,,,,,,,,,,,,,,,
item1960,type1,user702,2021-10-04 18:58:10.118000,label27,label12,label40,label5,label4,label9,label87,label6,,,,,,,,,
item2001,type1,user702,2021-10-07 20:28:11.345000,label5,label12,label4,label9,label27,label69,,,,,,,,,,,
item1928,type1,user702,2021-10-02 13:33:11.960000,label5,label61,label6,label4,label9,label27,label12,,,,,,,,,,
item2107,type1,user702,2021-10-16 13:47:39.232000,label9,label58,label33,label6,label70,label4,,,,,,,,,,,
item3452,type1,user702,2021-10-18 18:51:29.532000,label10,label9,label4,label43,label6,label103,label39,,,,,,,,,,
item5021,type1,user702,2021-10-06 14:09:46.779000,label5,label9,label4,label6,label18,label27,label12,,,,,,,,,,
item2042,type1,user702,2021-10-08 05:55:08.415000,label7,label38,label4,label6,label47,,,,,,,,,,,,
item552,type1,user705,2021-08-18 14:31:17.199000,label12,label9,label4,label5,label43,label6,label27,label53,label39,,,,,,,,
item540,type3,user705,2021-08-17 23:07:49.797000,label6,label18,label44,,,,,,,,,,,,,,
item1583,type1,user705,2021-09-20 09:39:09.996000,label70,label33,label6,label4,label9,label58,,,,,,,,,,,
item4591,type2,user705,2021-08-19 00:32:01.760000,label6,label18,label75,label52,,,,,,,,,,,,,
item982,type2,user705,2021-08-19 00:45:14.534000,label8,label4,label6,label29,label15,label97,label91,label72,,,,,,,,,
item631,type1,user705,2021-08-20 20:57:39.017000,label58,label9,label4,label70,label56,label51,label18,label33,label44,label23,,,,,,,
item1295,type0,user705,2021-09-28 23:32:36.850000,label27,label9,label4,label5,label6,label61,label12,,,,,,,,,,
item3356,type1,user705,2021-10-04 16:12:35.742000,label27,label5,label4,label6,label12,label9,,,,,,,,,,,
item288,type2,user706,2021-08-18 14:39:36.782000,label12,label4,label9,label93,label48,label6,label27,label5,,,,,,,,,
item655,type0,user706,2021-08-16 15:50:50.893000,label88,label45,label4,label16,label21,label175,label8,label6,label72,,,,,,,,
item3665,type2,user706,2021-08-16 00:43:31.995000,label17,label82,label9,label4,label6,label14,,,,,,,,,,,
item1587,type0,user706,2021-08-16 15:56:45.400000,label50,label44,label109,label6,label20,label4,,,,,,,,,,,
item581,type0,user706,2021-08-16 17:41:13.490000,label6,label9,label4,label5,label57,label27,label16,label62,label12,,,,,,,,
item1366,type1,user706,2021-09-09 14:02:34.297000,label150,label76,label19,label6,,,,,,,,,,,,,
item1387,type1,user706,2021-09-09 14:05:33.176000,label6,label69,label150,label76,,,,,,,,,,,,,
item1344,type1,user706,2021-09-09 14:06:59.012000,label12,label18,label27,label6,label9,label4,label5,,,,,,,,,,
item162,type1,user709,2021-08-18 15:13:17.975000,label4,label6,label39,label72,label149,label8,label70,,,,,,,,,,
item583,type1,user709,2021-08-19 11:36:28.817000,label9,label12,label14,label17,label27,label6,label5,label4,label82,,,,,,,,
item1395,type1,user709,2021-09-12 15:00:58.806000,label88,label42,label8,label126,label4,label72,label6,label21,,,,,,,,,
item1897,type1,user709,2021-09-30 12:57:49.170000,label6,label27,label12,label9,label5,label4,,,,,,,,,,,
item406,type1,user709,2021-08-15 13:14:11.345000,label4,label69,label5,label6,,,,,,,,,,,,,
item2479,type2,user709,2021-08-15 16:20:09.984000,label6,label18,,,,,,,,,,,,,,,
item2622,type1,user709,2021-08-20 16:39:56.490000,label30,label18,label20,label251,,,,,,,,,,,,,
item2354,type1,user709,2021-08-20 16:59:00.227000,label18,label30,label23,label56,,,,,,,,,,,,,
item795,type1,user709,2021-08-23 11:03:24.607000,label9,label6,label33,label86,label20,label4,,,,,,,,,,,
item683,type1,user709,2021-09-09 19:57:06.770000,label33,label28,label6,label4,,,,,,,,,,,,,
item1511,type1,user709,2021-09-16 21:14:23.412000,label188,label33,label6,label35,label51,label27,label12,label9,label4,label5,,,,,,,
item3131,type1,user709,2021-09-17 14:27:12.108000,label51,label12,label27,label35,label33,label6,label5,label4,label9,,,,,,,,
item1635,type1,user709,2021-09-21 11:31:35.918000,label27,label12,label4,label5,label6,label9,label18,,,,,,,,,,
item359,type1,user709,2021-08-15 13:15:38.990000,label4,label44,label109,label6,label20,label50,,,,,,,,,,,
item3717,type1,user709,2021-08-18 15:45:23.608000,label4,label9,label5,label12,label40,label27,label87,label6,,,,,,,,,
item781,type0,user709,2021-08-18 15:58:08.078000,label9,label16,label27,label57,label6,label12,label4,label5,,,,,,,,,
item1146,type1,user709,2021-09-01 21:10:34.095000,label4,label5,label12,label6,label27,label9,,,,,,,,,,,
item4010,type1,user709,2021-09-05 14:10:50.937000,label38,label6,label144,label47,label7,label35,,,,,,,,,,,
item1268,type1,user709,2021-09-05 22:27:37.015000,label35,label6,label5,label4,label9,label12,label27,,,,,,,,,,
item1461,type1,user709,2021-09-14 23:03:13.478000,label27,label4,label9,label6,label12,label87,label5,label40,,,,,,,,,
item1570,type1,user709,2021-09-19 11:53:57.581000,label157,label69,label6,,,,,,,,,,,,,,
item3273,type1,user709,2021-09-27 12:24:55.349000,label12,label9,label4,label5,label6,label142,label27,label100,,,,,,,,,
item1771,type1,user709,2021-09-27 12:25:11.222000,label160,label12,label27,label6,label5,label4,label9,,,,,,,,,,
item1981,type1,user709,2021-10-05 22:21:15.387000,label9,label4,label5,label6,label27,label19,label12,,,,,,,,,,
item507,type1,user709,2021-08-16 12:23:40.864000,label4,label5,label12,label6,label57,label27,label16,label9,,,,,,,,,
item2853,type1,user709,2021-08-30 16:32:07.763000,label6,label4,label8,label21,label7,label14,label72,,,,,,,,,,
item1092,type1,user709,2021-08-31 13:50:32.728000,label4,label28,label33,label6,,,,,,,,,,,,,
item2889,type1,user709,2021-09-02 12:32:48.889000,label76,label60,label35,label138,label9,label4,label6,,,,,,,,,,
item2968,type1,user709,2021-09-06 12:59:21.859000,label9,label12,label71,label27,label101,label33,label6,label5,label4,,,,,,,,
item1452,type1,user709,2021-09-15 14:14:32.513000,label10,label17,label6,label4,label8,label21,label72,label152,,,,,,,,,
item555,type0,user711,2021-08-18 16:56:44.659000,label12,label4,label5,label6,label27,label9,,,,,,,,,,,
item563,type0,user711,2021-08-19 09:51:13.780000,label99,label6,label49,label5,label4,label9,label44,label18,,,,,,,,,
item407,type0,user711,2021-08-21 13:39:07.483000,label70,label56,label58,label9,label33,label6,label4,,,,,,,,,,
item888,type0,user711,2021-08-25 10:47:27.986000,label38,label47,label5,label4,label27,label9,label6,label12,label7,,,,,,,,
item891,type0,user711,2021-08-25 10:57:43.527000,label27,label5,label12,label4,label9,label6,,,,,,,,,,,
item1046,type2,user711,2021-08-29 17:27:40.340000,label138,label9,label76,label60,label6,label4,,,,,,,,,,,
item1100,type0,user711,2021-08-31 23:16:37.106000,label4,label12,label42,label88,label6,label126,label84,label72,label21,label8,,,,,,,
item1102,type0,user711,2021-08-31 23:47:39.191000,label12,label9,label4,label5,label6,label87,label27,label40,,,,,,,,,
item224,type0,user711,2021-08-18 17:52:17.264000,label6,label49,label12,label27,label99,label9,label4,label5,,,,,,,,,
item2753,type0,user711,2021-08-25 11:00:28.980000,label9,label6,label27,label12,label5,label4,,,,,,,,,,,
item1429,type1,user711,2021-09-12 20:13:37.763000,label6,label4,,,,,,,,,,,,,,,
item3163,type0,user711,2021-09-20 02:17:05.170000,label27,label5,label4,label9,label12,label6,,,,,,,,,,,
item3624,type0,user711,2021-08-18 17:16:56.046000,label33,label4,label9,label51,label6,label20,label86,,,,,,,,,,
item3848,type0,user711,2021-08-25 10:57:03.085000,label34,label9,label12,label27,label6,label5,label4,,,,,,,,,,
item692,type0,user711,2021-08-25 11:18:12.173000,label69,label51,label33,,,,,,,,,,,,,,
item1654,type0,user711,2021-09-03 01:41:52.072000,label6,label4,label38,label7,label47,,,,,,,,,,,,
item123,type0,user711,2021-09-03 01:47:11.607000,label19,label3,label9,label4,label5,,,,,,,,,,,,
item3984,type0,user711,2021-09-03 02:35:57.735000,label101,label33,label6,label51,label4,label71,label9,label146,label35,,,,,,,,
item3840,type0,user711,2021-08-17 22:05:34.570000,label47,label7,label18,label38,label6,,,,,,,,,,,,
item4690,type0,user711,2021-08-25 10:43:21.975000,label12,label27,label4,label9,label5,label6,,,,,,,,,,,
item469,type0,user711,2021-08-28 23:23:27.195000,label6,label5,label4,label9,label16,label57,,,,,,,,,,,
item557,type0,user713,2021-08-18 17:38:56.251000,label5,label6,label69,label4,label41,,,,,,,,,,,,
item277,type0,user713,2021-08-18 17:49:20.942000,label39,label43,label6,label53,,,,,,,,,,,,,
item1830,type1,user713,2021-09-28 11:37:17.520000,label35,label41,label4,label9,label6,label63,label12,label5,label133,,,,,,,,
item3213,type0,user713,2021-09-24 21:13:00.771000,label164,label4,label6,label55,label19,label97,label74,label9,,,,,,,,,
item1296,type0,user713,2021-09-07 20:35:31.368000,label6,label60,label76,label138,label9,label4,,,,,,,,,,,
item1403,type1,user713,2021-09-12 18:09:58.471000,label126,label72,label8,label88,label42,label6,label4,label21,,,,,,,,,
item2195,type1,user713,2021-10-21 13:55:31.019000,label35,label33,label5,label6,label4,label9,label12,label28,label27,,,,,,,,
item769,type1,user713,2021-10-23 01:48:28.007000,label5,label4,label9,label12,label27,label18,label6,,,,,,,,,,
item1327,type1,user713,2021-09-09 12:40:56.392000,label62,label3,label9,label4,label5,label35,,,,,,,,,,,
item4340,type1,user713,2021-10-14 19:46:21.056000,label4,label27,label12,label9,label5,label6,label18,,,,,,,,,,
item2138,type1,user713,2021-10-18 19:02:26.338000,label4,label9,label71,label6,label33,label101,,,,,,,,,,,
item3790,type1,user713,2021-10-19 17:13:48.931000,label6,label9,label4,label5,label12,label27,,,,,,,,,,,
item552,type1,user714,2021-08-18 17:58:46.016000,label39,label43,label6,label53,,,,,,,,,,,,,
item878,type0,user714,2021-08-24 23:07:34.556000,label6,label7,label38,label47,label4,,,,,,,,,,,,
item517,type0,user714,2021-08-25 00:13:48.282000,label33,label51,label35,,,,,,,,,,,,,,
item927,type0,user714,2021-08-26 10:42:23.233000,label35,label33,label51,,,,,,,,,,,,,,
item257,type0,user714,2021-08-28 22:33:10.080000,label4,label5,label6,label27,label12,label9,,,,,,,,,,,
item1058,type2,user714,2021-08-30 12:07:03.244000,label69,label51,label33,label118,,,,,,,,,,,,,
item1063,type2,user714,2021-08-30 15:59:06.651000,label77,label6,label35,label47,label7,label38,label186,,,,,,,,,,
